Account,Airdrop,GnoOption,UserOption,Investor,Team,Advisor
0xc7370217e83418d12adfa3a9231892b0eaeac410,29354.20744,0,28467.04939,0,0,0
0xc7463a4ac3ed8a87a3e8797f5817c0e412a8da37,29354.20744,0,28467.04939,0,0,0
0xc7c022bd85529bed1b92de4ba847f3f4e8fd5cbf,29354.20744,0,28467.04939,0,0,0
0xc84c19bbf07d0cb7cc430fc3c51173c4acd5dd9d,29354.20744,0,28467.04939,0,0,0
0xca968044effff14bee263ca6af3b9823f1968f37,29354.20744,0,28467.04939,0,0,0
0xccf6c29d87eb2c0bafede74f5df35f84541f4549,29354.20744,0,28467.04939,0,0,0
0xcd5476a00b3bbb7683c5148f9ff77e52d14598b0,29354.20744,0,28467.04939,0,0,0
0xcefbed655dec0c7e184b6ef8a613328adac841f0,29354.20744,0,28467.04939,0,0,0
0xcfbf780eab68d7685b4d75f799e861051507947b,29354.20744,0,28467.04939,0,0,0
0xd18001f022154654149ed45888c9c29def6d3ce6,29354.20744,0,28467.04939,0,0,0
0xd1b1c76b924573d86d7765142557093337d9fbd7,29354.20744,0,28467.04939,0,0,0
0xd1e9bb87a67a63221c7a4eb9e4e1ab66422fcdde,29354.20744,0,28467.04939,0,0,0
0xd2440eb0c532a927292a3796c532bad01c973ab0,29354.20744,0,28467.04939,0,0,0
0xd2787c129b34e673868fe2eb216cad705ba73837,29354.20744,0,28467.04939,0,0,0
0xd27b81df17b37c2e8c92c21e238d13bbf66842bb,29354.20744,0,28467.04939,0,0,0
0xd2b912af3314352a11606ac669e745f2fe736a07,29354.20744,0,28467.04939,0,0,0
0xd331791be03e628aff927d66bb52c04ec66afd65,29354.20744,0,28467.04939,0,0,0
0xd4b23b54314f2e038d089d6fa6e7614415927dbc,29354.20744,0,28467.04939,0,0,0
0xd4ef10e2e7c4dd84a5e6a7aef154f13ab6d771df,29354.20744,0,28467.04939,0,0,0
0xd56ee5ba5a52e15f309108bdd6247c69b4f624c2,29354.20744,0,28467.04939,0,0,0
0xd5d5a7cb1807364cde0bad51d0a7d758943ab114,29354.20744,0,28467.04939,0,0,0
0xd689f80260f99edd5b2bbe872279156a1f3d8e6e,29354.20744,0,28467.04939,0,0,0
0xd6d7ea4833f22edbed3dbd3d71adf3cdd8e36a01,29354.20744,0,28467.04939,0,0,0
0xd7078d619c99799e68e0b44119d6da1c0367e43a,29354.20744,0,28467.04939,0,0,0
0xd71aa680c0855a85a29e9c8b5c76c9d88f9addcd,29354.20744,0,28467.04939,0,0,0
0xd77a8cde26afb5b711f0e25c23a48562d5259bf3,29354.20744,0,28467.04939,0,0,0
0xd77b3262af4cd6b2055e2df40348a90079113228,29354.20744,0,28467.04939,0,0,0
0xd8480758270d670e401fdac86925cfc225a9dfe0,29354.20744,0,28467.04939,0,0,0
0xd97eeb8b7f164cbbe9cb45c83c98d4e0bf502a4f,29354.20744,0,28467.04939,0,0,0
0xda60eeb5ccf8a088307a7cd829d808f9ce8e0f4e,29354.20744,0,28467.04939,0,0,0
0xdaae26e391e414c2693798918483283ea9514d3f,29354.20744,0,28467.04939,0,0,0
0xdafbed6fc9a5783983994aa7748ff79729caf1e9,29354.20744,0,28467.04939,0,0,0
0xdb8fedab0fdad50d4fa79096f6217185e4157b76,29354.20744,0,28467.04939,0,0,0
0xdb9859fe30bdcf020798615f2227860660e6cdf3,29354.20744,0,28467.04939,0,0,0
0xdc6becc975b73e5f777c17a3f1f337d0fe2c1aac,29354.20744,0,28467.04939,0,0,0
0xdcb7e8f1b586c94dde9b430557e4df6727779aca,29354.20744,0,28467.04939,0,0,0
0xded5d8c6b271a48f3b9ba20e8aa761a6baa2fac9,29354.20744,0,28467.04939,0,0,0
0xdf2583eaef0ed1992e503f06e37392dc2e344f20,29354.20744,0,28467.04939,0,0,0
0xe016b7eedfbdfc2e45972236cac7f5230f959677,29354.20744,0,28467.04939,0,0,0
0xe0842049837f79732d688d0d080acee30b93578b,29354.20744,0,28467.04939,0,0,0
0xe1e2a52a21226ba37f28ba6cdf59f20156798f94,29354.20744,0,28467.04939,0,0,0
0xe2de1e6445542cbe948d8f0e6c006e120ae93d9a,29354.20744,0,28467.04939,0,0,0
0xe30ed74c6633a1b0d34a71c50889f9f0fdb7d68a,29354.20744,0,28467.04939,0,0,0
0xe39cb745e8db0da1be665adb2eab58f4fd600927,29354.20744,0,28467.04939,0,0,0
0xe63a13eedd01b624958acfe32145298788a7a7ba,29354.20744,0,28467.04939,0,0,0
0xe7449d1590d8f91bf9d79f845627ea3bec840483,29354.20744,0,28467.04939,0,0,0
0xe7f77dd3bb24d1fb861dddd25c7e7dece642d043,29354.20744,0,28467.04939,0,0,0
0xe91483295106c562e6f562aae2ec3d9ba42a7f71,29354.20744,0,28467.04939,0,0,0
0xe9c62867856baf9535283c162d36383bb90a2162,29354.20744,0,28467.04939,0,0,0
0xea75e6b2a783866bafc906de0e2f80dd40e55845,29354.20744,0,28467.04939,0,0,0
0xeb1bcb9dffb7839df1627f4b66e58904a228856d,29354.20744,0,28467.04939,0,0,0
0xec0fb0ce16bdfe9a464f5ae9d8c14051725fa7a2,29354.20744,0,28467.04939,0,0,0
0xee1f07f88934c2811e3dcabdf438d975c3d62cd3,29354.20744,0,28467.04939,0,0,0
0xef75afc1a54297ddb60da098d738dad6609f488e,29354.20744,0,28467.04939,0,0,0
0xf0fc1df8adc7c6f899514b2609785d6afeb9bcf0,29354.20744,0,28467.04939,0,0,0
0xf13cfb041a1131ebe76d5284f90f5c2b8844efd3,29354.20744,0,28467.04939,0,0,0
0xf1f9f3c960a2375e4ba50b6462c45f5c13109588,29354.20744,0,28467.04939,0,0,0
0xf3b9aa5ea21d810192c2cb29197963df152836b3,29354.20744,0,28467.04939,0,0,0
0xf40b3d16ae26262db9b19e0ec80d8a490c40bdcb,29354.20744,0,28467.04939,0,0,0
0xf43316162d4594d2f927a25ab75cfcac676d3e85,29354.20744,0,28467.04939,0,0,0
0xf4efe4b05c1e8ee7bbcf823601f54dbe187652b5,29354.20744,0,28467.04939,0,0,0
0xf6092c8af9f00a7d611f0a437997a98e28215c3b,29354.20744,0,28467.04939,0,0,0
0xf61be624138d9a6f6317123a1d3b5dba5f5a3de5,29354.20744,0,28467.04939,0,0,0
0xf6f6d531ed0f7fa18cae2c73b21aa853c765c4d8,29354.20744,0,28467.04939,0,0,0
0xf71d161fdc3895f21612d79f15aa819b7a3d296a,29354.20744,0,28467.04939,0,0,0
0xf9d34fc0943e128f396291c08aed8e51922b4522,29354.20744,0,28467.04939,0,0,0
0xfa473677f0bb7309757d91f13ea12324d6fc1212,29354.20744,0,28467.04939,0,0,0
0xfb505aa37508b641ce4d8f066867db3b3f66185d,29354.20744,0,28467.04939,0,0,0
0xfbd696752dcfb22e04328aaf7b28aa49e72fd4a8,29354.20744,0,28467.04939,0,0,0
0xfe00888ff72e11b00437a13ff96965b44cbf7d47,29354.20744,0,28467.04939,0,0,0
0xfe81ba0b86adab9134840c8cb301d27df3685e20,29354.20744,0,28467.04939,0,0,0
0x275f205c19ea1329ecf701506b449f14793575e1,29138.27955,29138.27955,0,0,0,0
0x63d6287d5b853ccfedba1247fbeb9a40512f709a,27792.60991,27792.60991,0,0,0,0
0xb09d6caf0b7d8d00b21ceb362084292cc36f76da,27749.85229,27749.85229,0,0,0,0
0x1ff3592ea94057450f746849402f11b7fd56109b,27271.08002,27271.08002,0,0,0,0
0xf7882303a8651173a7929bb22b7ac67174164d0c,26398.00364,26398.00364,0,0,0,0
0x372140e9705d6b6f1cf76c28d103637b01e804d9,24833.92054,16447.00413,11861.27058,0,0,0
0x7ce490534d78f1ee54b20f7d03a99d5e3162e02b,24552.11132,24443.56315,0,0,0,0
0x334f12afb7d8740868be04719639616533075234,24088.25093,24088.25093,0,0,0,0
0x1b5b7b514771beec3c83add7e0165166dbc77320,24070.90796,23962.3598,0,0,0,0
0x31191280ce6e59287390e424cb75bd2211dc396b,23680.78307,6906.950249,18978.03293,0,0,0
0xfd232ff2e8325ccff8224f8ce53c5af017135f76,23543.2942,23543.2942,0,0,0,0
0x30d9ebb167706d074b0a41f4c26f69467cc88036,23432.84145,23432.84145,0,0,0,0
0xe130a2a0da9295ef24d2e01c05927ab77ac6c49f,22743.96105,22743.96105,0,0,0,0
0x34676ce24f37e1421a429481febe0bacb2bc12f7,22564.76268,22456.21451,0,0,0,0
0x617dac09d59cc73fe9206bb139b3493ea3920766,22490.74503,22490.74503,0,0,0,0
0xce3696f3b57db19e5ebe014aa2d5636e87f9f22d,22352.17572,0,18978.03293,0,0,0
0xdfc89da99eed3f98f0909d0ea5c8ac9b22b1cf64,22106.75654,22106.75654,0,0,0,0
0x4debdd6cee25b2f931d2fe265d70e1a533b02453,22028.23389,22028.23389,0,0,0,0
0x8da9b7eddad06d3265a3d5e95850c21c0a96f2d3,21883.44264,21883.44264,0,0,0,0
0x0bf7745354ca3738cfaa89d35f53b57abf4c58ed,21865.16703,21865.16703,0,0,0,0
0x6feed810a75d4eaad5400d07ce1489065ac733e7,21661.30827,21661.30827,0,0,0,0
0x2957321c605d34b5e2907d8cf42bfc573077eb66,21592.11764,21592.11764,0,0,0,0
0x455e7ca9237af144c107b96381af127035c24946,20870.06337,20870.06337,0,0,0,0
0x5247bf8d8962f8c9dbcac5cbce13ad981de676b3,20673.9562,20673.9562,0,0,0,0
0x0d142ccdd22d4902b6f94cdb1b23693cdcb2f796,20629.61769,20629.61769,0,0,0,0
0xa4ecd5516dea5e3dbe53e34c47ab9eda5b575d29,20611.7049,20611.7049,0,0,0,0
0x612640b523072288ad8c2c8a5b9af583af34bc27,20276.18755,20276.18755,0,0,0,0
0x7f907486718882a496cc1c068490b09556c65d21,20157.04479,20157.04479,0,0,0,0
0x71a72fec773676b153e21ebd0cf33dac2c8d2ff6,19698.43529,19698.43529,0,0,0,0
0xdc7aa225964267c7e0efb35f4931426209e90312,19511.62132,2081.512864,18978.03293,0,0,0
0x4ffad6ac852c0af0aa301376f4c5dea3a928b120,19343.35811,1585.111834,18978.03293,0,0,0
0x054cf498c73bcff0cfb94a0fcfb10356e30f71cb,19222.73526,19222.73526,0,0,0,0
0xbd34f33ae8b24af2476540f6952621302f8c5ff9,18950.54829,18842.00012,0,0,0,0
0x8ffd385793ae62b159ee698ca1b599dadb99c29a,18948.01383,18948.01383,0,0,0,0
0x50c8f0ab4e2a1aeb34ebbad261f6af28995ad3c6,18860.6279,9735.401398,11861.27058,0,0,0
0x81aa6141923ea42fcaa763d9857418224d9b025a,18752.1157,1978.282884,18978.03293,0,0,0
0xfebcb4ac54d2e909fe644eea9564e1d85471da3d,18705.04483,18705.04483,0,0,0,0
0x92852c5edf3beea05a749e4f357428fa12369ffe,18635.77352,18635.77352,0,0,0,0
0x8bd4497b55d4c2f5fde23630bfe6248a7a9851b6,18628.75666,18520.20849,0,0,0,0
0x3fb9be23c30f9a2b024b493654aa9c832d098383,18354.04302,18245.49485,0,0,0,0
0x22e81335f9d4a609df42f56ba5b583f565995296,18353.93815,9967.021745,11861.27058,0,0,0
0xf2b8c142edcf2f3cc22665cce863a7c9a3e9f156,18352.88661,1579.053788,18978.03293,0,0,0
0x24d734a75166e66000c8d7f12a173e41358e3cc1,18234.9423,1461.109477,18978.03293,0,0,0
0x54e5e90a6679314e8339bb1ed74beab5ca19324a,18168.41855,0,18978.03293,0,0,0
0x956a64f1028de63b3984637ddd10ae96662b3acd,18132.31714,374.0708668,18978.03293,0,0,0
0x3faca60011c2a73d6403f019ef25d6bcaf44dc35,18079.75933,17971.21116,0,0,0,0
0x30e90ccbb23704a7d893fbc20cdfec712a6b2a41,18026.47694,268.2306693,18978.03293,0,0,0
0xcaf317cddf594659020ee8b85adb657c7ddc90f3,17947.95408,1174.121261,18978.03293,0,0,0
0xc6c8aecb1d9ca59a09d691cda8539992655dbfb3,17922.31518,0,18978.03293,0,0,0
0xf2c16ae7887450ce0018cdbad26cfdbab183ffee,17922.31518,0,18978.03293,0,0,0
0xbfefb79c36ad89a9b7f30bd7dee7c1ae9f28ff9a,17868.832,17760.28383,0,0,0,0
0xbf15bd159ae5b410c4b7d4ae0230fb81f2f21cf1,17861.2596,9474.343192,11861.27058,0,0,0
0xe3e39161d35e9a81edec667a5387bfae85752854,17848.176,7.895268939,18978.03293,0,0,0
0x2d9796333d7a9007faa67006437b4c16ef8276e6,17833.66973,8790.477686,11861.27058,0,0,0
0x80d762e5a4dc2bc237f594a7f696b5e216067036,17831.26059,73.01431325,18978.03293,0,0,0
0x2cf7a9fb318182a8c793a5c7658d0d375c80683a,17758.24627,0,18978.03293,0,0,0
0x4fa76de7e9693973cc1c93efe97e9f63265164f4,17758.24627,0,18978.03293,0,0,0
0x58db2c93e54119072324a08cb323260ed8e743cc,17758.24627,0,18978.03293,0,0,0
0x7d551b4aa5938d18be5c5e9fde7fece9566611ba,17758.24627,0,18978.03293,0,0,0
0x996131eed1fc6f83f8245602c8d171227311ceaf,17758.24627,0,18978.03293,0,0,0
0x999eccea3c4f9219b1b1b42b4830e62c26004b40,17758.24627,0,18978.03293,0,0,0
0xa5fff747a124600c386cc32e2a5942f7cdd4a940,17758.24627,0,18978.03293,0,0,0
0xbea645da9c7f6de1f7e287759ccbfd5ab9f57c08,17758.24627,0,18978.03293,0,0,0
0xc079b203a1c4d7087b6bd0d2aeee48c0945ceb30,17758.24627,0,18978.03293,0,0,0
0xd2309988b1a3c77609bc163f98180ba7100a09c4,17758.24627,0,18978.03293,0,0,0
0xf27c504c6094ff413cce631390e2ad1160ed58c9,17758.24627,0,18978.03293,0,0,0
0xe18e779ae480092698c390e849c3ff48088047a1,17758.24627,0,18978.03293,0,0,0
0x17307be3589a680452543dde06d42a07ee3fa080,17742.54004,312.4315824,18978.03293,0,0,0
0xe0c2b5e8d62d0afa5b86dd7020c2f0c51b567b30,17732.78667,302.6782147,18978.03293,0,0,0
0xeff83fda3aeec0e775a03f42bb0af8972136b406,17549.35288,12699.61904,5930.63529,0,0,0
0xbddeb8b18ef1f4017951cbe9d8682af40b8cdcb0,17512.14291,0,18978.03293,0,0,0
0xb8adfee40e1defbb8314d3fec3c622be2f624901,17494.08913,9107.172722,11861.27058,0,0,0
0x54fe014a1fb506ff3a00d863e6522f24e6edba47,17471.28861,41.18015632,18978.03293,0,0,0
0x3de51076b07ca102abf377a0718fb377669c9be0,17456.06853,682.2357109,18978.03293,0,0,0
0x23fc556e09d1b6e31c791eb11ead7fceb4582520,17434.75895,660.9261302,18978.03293,0,0,0
0x03118e02ce007a0f0d1c9d806c2a7d5ae2f26995,17430.10846,0,18978.03293,0,0,0
0x051339fa69fda07990d8978805bc3ccb677218e4,17430.10846,0,18978.03293,0,0,0
0x1661f93c7c92da36b6a9a91077b47556e36679ef,17430.10846,0,18978.03293,0,0,0
0x1a50a6238eb67285ccd4df17f75cce430baae2a4,17430.10846,0,18978.03293,0,0,0
0x1ac28d13abc818a75b8cf35bb25d31f7d31f26d3,17430.10846,0,18978.03293,0,0,0
0x1dc5eefe2d20d1ab0db794a4236df147c0f60921,17430.10846,0,18978.03293,0,0,0
0x26f157dd9e3ad2a68d94f6225d6a8d1cad4a850d,17430.10846,0,18978.03293,0,0,0
0x2a8600bbdaab254a2f8a8e00912799295c3dd601,17430.10846,0,18978.03293,0,0,0
0x39183cd265f50af7533ec058a4c807ca9bb6d10a,17430.10846,0,18978.03293,0,0,0
0x3991adbdf461d6817734555efdc8ef056fefbf21,17430.10846,0,18978.03293,0,0,0
0x42b23bb838525d458f2b8109219ef45d229067b7,17430.10846,0,18978.03293,0,0,0
0x4bb7fafc281eb8e42d80c884de46f154c9c622ce,17430.10846,0,18978.03293,0,0,0
0x532f8f190238f31a2e754d4a8355650aa258cace,17430.10846,0,18978.03293,0,0,0
0x69a263804bc8ea966095ea21aea58b9ea6bf52a7,17430.10846,0,18978.03293,0,0,0
0x69e1c391e6fa8df94e585b5c5970a1ea51e15db8,17430.10846,0,18978.03293,0,0,0
0x7d69e6ac20e3b43248f600b71dd23e4f9a0b10ed,17430.10846,0,18978.03293,0,0,0
0x824c14537bc5ca0903ce68a368ce37dd9741af25,17430.10846,0,18978.03293,0,0,0
0x82a8439ba037f88bc73c4ccf55292e158a67f125,17430.10846,0,18978.03293,0,0,0
0x86be7c25942c83584f257629048a89cef316f0bf,17430.10846,0,18978.03293,0,0,0
0x86e258e2910132a0b5aa7c0352195d083eae4b88,17430.10846,0,18978.03293,0,0,0
0x87245c288fcc858bf7225dc3ab97d0ad94730757,17430.10846,0,18978.03293,0,0,0
0x98b38e7a5700e8805dc60f5b3518b3462c324e6f,17430.10846,0,18978.03293,0,0,0
0x9c22d83fb0315263566740d018f08e8c075fc927,17430.10846,0,18978.03293,0,0,0
0xa009ad87cc7ddc877fc168c8869cf6f8c4c71539,17430.10846,0,18978.03293,0,0,0
0xad286cf287b91719ee85d3ba5cf3da483d631dba,17430.10846,0,18978.03293,0,0,0
0xaf616daba40f81b75af5373294d4dbe29dd0e0f6,17430.10846,0,18978.03293,0,0,0
0xb3315cb457c57b3d35c5ac7df068c20365def361,17430.10846,0,18978.03293,0,0,0
0xb3f09f6d5d1d22579383e56123b7c360f343e255,17430.10846,0,18978.03293,0,0,0
0xbcb0dadeeb62f0a814b9fe2425e1315398eb66e6,17430.10846,0,18978.03293,0,0,0
0xc35ab820c9acefadfd96b4f4ea03a97c70a2d2ac,17430.10846,0,18978.03293,0,0,0
0xc42193d87dd67c3639ed1cef53c409c37775f7c4,17430.10846,0,18978.03293,0,0,0
0xca398e17d838f26a7e39efc31d67fae20118272b,17430.10846,0,18978.03293,0,0,0
0xcfcdcde4d1c654ed980b4b3f6ff782194b3aa666,17430.10846,0,18978.03293,0,0,0
0xd206f2ed6c998e317268afdc8415988a2bc7db0a,17430.10846,0,18978.03293,0,0,0
0xd3b99fa82f4fede2d68c88ac3e63f919118985f2,17430.10846,0,18978.03293,0,0,0
0xda07dc4ff3fe332fd16ca49ef160a74a3d427482,17430.10846,0,18978.03293,0,0,0
0xdd923ff5961796b3005ee0d964d154ad08bd3695,17430.10846,0,18978.03293,0,0,0
0xdda35a6b42d74146b3d93c3718666a774a0fafd3,17430.10846,0,18978.03293,0,0,0
0xe35c3d08163da9bd4efa00879a78504d69820b5c,17430.10846,0,18978.03293,0,0,0
0xed78afd8acba4b56703c4c0ac6cdfa6b7433c1aa,17430.10846,0,18978.03293,0,0,0
0xfb71f273284e52e6191b061052c298f10c2a6817,17430.10846,0,18978.03293,0,0,0
0x1b3d794bbeecd9240f46dbb3b79f4f71a972e00a,17406.38967,17406.38967,0,0,0,0
0xaf48b654732918d9f5ecf4a77b8b156a77bd73b1,17375.84872,17375.84872,0,0,0,0
0x02fbadf4f6587885c7db75c65d13cf5fed2d246e,17329.85057,8942.934158,11861.27058,0,0,0
0x9bbc502058450392fb6a40f6a82bcfe450a389cf,17303.08087,529.2480539,18978.03293,0,0,0
0x80f59c1d46efc1bb18f0aaec132b77266f00be9a,17266.5988,7895.268939,11861.27058,0,0,0
0xe7fa9834baa530daec6266b54d15c4d48cc472e2,17252.25216,17252.25216,0,0,0,0
0x6395cca02c1ac2a2452db07d7dccf760bff05510,17247.54896,473.7161363,18978.03293,0,0,0
0xa2d76c09b86cf904f75672df51f859a876a88429,17221.88266,8178.69061,11861.27058,0,0,0
0x5c232bf3286a011fecb513658748d5e34419aab3,17213.73906,17213.73906,0,0,0,0
0x742c43952a9f5822446f9280f8f942765beab888,17200.03803,98.06739583,18978.03293,0,0,0
0x1fe849ee30830fac8e72575ac0d6097773e3958b,17101.97064,0,18978.03293,0,0,0
0x4f00a16d909e3c9df5b5e7be30b2af0b0e67c5a3,17101.97064,0,18978.03293,0,0,0
0xe5bc0291f77a4fc56f96cf3fd6494ffb1cbf2014,17101.97064,0,18978.03293,0,0,0
0xe89f71e91dafec474ae97b8baa53029b30a5e9ec,17101.97064,0,18978.03293,0,0,0
0xfdef5eb0534b8e8cb604154c4d8392ef9bea725f,17101.97064,0,18978.03293,0,0,0
0x4d49a0d59711abf2d2d870f9dc88905239b0010c,16988.17358,214.3407611,18978.03293,0,0,0
0xc01d5c4c8f1deb6b5ed5ee63cd6e37f581baabae,16984.89826,211.0654431,18978.03293,0,0,0
0x6d04b3f82a0b42a09f355fea3bccce3c819ad5b5,16945.64366,171.8108409,18978.03293,0,0,0
0xb38715858d1087f5fba4579d674d7d73b448376c,16937.90173,0,18978.03293,0,0,0
0xfa9e221a7af006531a816e98792a3e4b22a01461,16937.49827,163.6654482,18978.03293,0,0,0
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,16917.34245,143.509625,18978.03293,0,0,0
0x6ff60e1cf749ae639fbe124ddbc2178c4c988203,16855.86728,0,18978.03293,0,0,0
0xe67e43b831a541c5fa40de52ab0afbe311514e64,16855.86728,0,18978.03293,0,0,0
0xa55e8f346a2e48045f0418aae297aae166f614ce,16807.54442,33.71160276,18978.03293,0,0,0
0x71eab2760e640775de36eed89983741ae83806c8,16797.00173,23.16891033,18978.03293,0,0,0
0xf6e0ec9f66ea43f6da1847763f4433a8444d38f2,16777.33291,3.500090812,18978.03293,0,0,0
0x00000000005ef87f8ca7014309ece7260bbcdaeb,16773.83282,0,18978.03293,0,0,0
0x000b79f52356189c80a9d3ada3911d4438218516,16773.83282,0,18978.03293,0,0,0
0x005963b334f88faefeb9da02ae188d35aed833ed,16773.83282,0,18978.03293,0,0,0
0x019f4ad7ea31cfa55625094298ee34966d334c7f,16773.83282,0,18978.03293,0,0,0
0x05227e4fa98a6415ef1927e902dc781aa7ed518a,16773.83282,0,18978.03293,0,0,0
0x05e70979fd3355133f91fc7c6597a8274169b3be,16773.83282,0,18978.03293,0,0,0
0x06ac656f3a58fbd2705188be397c15e86f6aeea6,16773.83282,0,18978.03293,0,0,0
0x07930c93dcd3425b9ebd67765e28a0bbdb0d5893,16773.83282,0,18978.03293,0,0,0
0x07cc65ec4de72fdf7d2b6c39fd80c4ea4706215b,16773.83282,0,18978.03293,0,0,0
0x09fc1031d03a78ed4f60463fa9749870d33439bc,16773.83282,0,18978.03293,0,0,0
0x0ba5cd3df6cf8aca96a81fcddb128f3ccfc96601,16773.83282,0,18978.03293,0,0,0
0x0ce1d4fbbd736cd3eeeb380b36ee47ab31da2d5e,16773.83282,0,18978.03293,0,0,0
0x0cec743b8ce4ef8802cac0e5df18a180ed8402a7,16773.83282,0,18978.03293,0,0,0
0x0d81fac7a231cdcf103b507890db3aa6266699b2,16773.83282,0,18978.03293,0,0,0
0x0f9b589fd715bbe0fb2ecd64b88549e5200ca1df,16773.83282,0,18978.03293,0,0,0
0x1016dc63c665ed1389dc2c98b32a2fd48ca4f254,16773.83282,0,18978.03293,0,0,0
0x10e7d26a02bd124250ea00c41dcd16fc791ccd78,16773.83282,0,18978.03293,0,0,0
0x10eaaca8e8b5cf1ed0949e060790c62d6f8f39b8,16773.83282,0,18978.03293,0,0,0
0x1356fc911032ae6efa4905177cfff028ae063ad7,16773.83282,0,18978.03293,0,0,0
0x13ab5e30deac9cff34be7cad126f8b464a8b7450,16773.83282,0,18978.03293,0,0,0
0x1611cad092c8744ce2361a64273ec1cc049e825c,16773.83282,0,18978.03293,0,0,0
0x17b618152bd6689b0dd371092832210ba37c1daf,16773.83282,0,18978.03293,0,0,0
0x185196c8c5dd5729f22315203e09e33c3f7d7680,16773.83282,0,18978.03293,0,0,0
0x1a62c9d1746de9fd9d449e80ddbb8a67d2a72a94,16773.83282,0,18978.03293,0,0,0
0x1ace7abbe68210a9fbe1c6c30019781f3e2eaf86,16773.83282,0,18978.03293,0,0,0
0x1cd12c44be31bdbe605db22328200c966b65c8ee,16773.83282,0,18978.03293,0,0,0
0x1d8588c47ac90dd985d8ab98e07bb1a25ae50022,16773.83282,0,18978.03293,0,0,0
0x1d99abfe9e12b9247f200bb517098e8049997e86,16773.83282,0,18978.03293,0,0,0
0x1e1300eeaf333c572e4fc0133614291fa9d0df8b,16773.83282,0,18978.03293,0,0,0
0x1e7f8de390b95f960d71fbfc42f3d91021fff7ad,16773.83282,0,18978.03293,0,0,0
0x1ef1d3de9746d20e2fdc6039b243392fbef73a34,16773.83282,0,18978.03293,0,0,0
0x2110a51a699d6ab218ca97a71cfda4a9c23df1c6,16773.83282,0,18978.03293,0,0,0
0x213bf21717aee5615aa9fb8837c6ddc955cf724b,16773.83282,0,18978.03293,0,0,0
0x22b98bd46a95ba46a7d53845b3ff252c15b5870f,16773.83282,0,18978.03293,0,0,0
0x241514e4bbacf47d89acfe31e849ddd19d35d00a,16773.83282,0,18978.03293,0,0,0
0x2452fa97117efaf917df9807f0fec48315d1f5a6,16773.83282,0,18978.03293,0,0,0
0x25c095e9f0f095857a191d223d9057408bd82149,16773.83282,0,18978.03293,0,0,0
0x26e94597e6d56c5c3ed0de6f0bca4a5b30aef3bb,16773.83282,0,18978.03293,0,0,0
0x273ba31c706b9d9fdae1fd999183bfa865895be9,16773.83282,0,18978.03293,0,0,0
0x276a05a2ed4637cbd1fd4994f6bd0539e4e7031d,16773.83282,0,18978.03293,0,0,0
0x28e047fc143cf3e14d1da77b97ee042e9194fd19,16773.83282,0,18978.03293,0,0,0
0x292e43a48e7cab5d0c770ce3b5470bd605234de9,16773.83282,0,18978.03293,0,0,0
0x29fee42319a41775679a244c4804784eb133e79d,16773.83282,0,18978.03293,0,0,0
0x2bb152d4860ffdabf43e0e0595905f91bd1d65c5,16773.83282,0,18978.03293,0,0,0
0x2c42658eed544aa0eda1530f0b2e1d01dd672461,16773.83282,0,18978.03293,0,0,0
0x30da3d7a865c934b389c919c737510054111ab3a,16773.83282,0,18978.03293,0,0,0
0x332eee84fa350dec0f6a11b014ad0a210c4acbc3,16773.83282,0,18978.03293,0,0,0
0x3506bf74e94c49b907f0f2df896d5d669f7bc146,16773.83282,0,18978.03293,0,0,0
0x35bb154476fc247c00a6bf52c24f29c33dc34508,16773.83282,0,18978.03293,0,0,0
0x36e0edc88cd1902f189ac922a4401cf4f389a110,16773.83282,0,18978.03293,0,0,0
0x376efb74fc46d69ebf742704536aa7049c3709ee,16773.83282,0,18978.03293,0,0,0
0x37afa5b7aaa1c8be50f88ae21f69dcf0a15915c7,16773.83282,0,18978.03293,0,0,0
0x382b77769aec1b57b812f31411a53ee2c20d5945,16773.83282,0,18978.03293,0,0,0
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,16773.83282,0,18978.03293,0,0,0
0x3aeacb8c72350af1d9b3909f433790a19e79269f,16773.83282,0,18978.03293,0,0,0
0x3c92fdace3779d4241a1990b218ce8223779a090,16773.83282,0,18978.03293,0,0,0
0x3ec6732676db7996c1b34e64b0503f941025cb63,16773.83282,0,18978.03293,0,0,0
0x3f3750d0b84727f40ee824c70d4bb8c2da3149fe,16773.83282,0,18978.03293,0,0,0
0x3f3b9b0f14def5817a61437ccb25ccbbd4853ffd,16773.83282,0,18978.03293,0,0,0
0x420644a9fffff340a806db8166bd1e5ce6402a95,16773.83282,0,18978.03293,0,0,0
0x43f9c662d7b2e967af5b8b8fc53f22ee3172c492,16773.83282,0,18978.03293,0,0,0
0x4472e37170b12c9ab7aa1af0903e8c392aad4cbb,16773.83282,0,18978.03293,0,0,0
0x46bc86527c2034b9f46db0cc2d4f76e33df50c95,16773.83282,0,18978.03293,0,0,0
0x4735f8576b62921e06253e87ca0ae0201d5b11e3,16773.83282,0,18978.03293,0,0,0
0x4740fa6b32c5b41ebbf631fe1af41e6fff6e2388,16773.83282,0,18978.03293,0,0,0
0x4a95a1bd27bd98b4880a4ab38046bba479298065,16773.83282,0,18978.03293,0,0,0
0x4bab1e387a60a3520a770d1c68b6728f8019a553,16773.83282,0,18978.03293,0,0,0
